threshold,precision,recall,pr_auc
0.665,0.0,0.0,0.3681720544021097
0.67,0.0,0.0,0.3681720544021097
0.675,0.0,0.0,0.3681720544021097
0.68,0.0,0.0,0.3681720544021097
0.685,0.0,0.0,0.3681720544021097
0.6900000000000001,0.0,0.0,0.3681720544021097
0.6950000000000001,0.0,0.0,0.3681720544021097
0.7000000000000001,0.0,0.0,0.3681720544021097
0.705,0.0,0.0,0.3681720544021097
0.71,0.0,0.0,0.3681720544021097
0.715,0.0,0.0,0.3681720544021097
0.72,0.0,0.0,0.3681720544021097
0.725,0.0,0.0,0.3681720544021097
0.73,0.0,0.0,0.3681720544021097
0.735,0.0,0.0,0.3681720544021097
0.74,0.0,0.0,0.3681720544021097
0.745,0.0,0.0,0.3681720544021097
0.75,0.0,0.0,0.3681720544021097
0.755,0.0,0.0,0.3681720544021097
0.76,0.0,0.0,0.3681720544021097
0.765,0.0,0.0,0.3681720544021097
0.77,0.0,0.0,0.3681720544021097
0.775,0.0,0.0,0.3681720544021097
0.78,0.0,0.0,0.3681720544021097
0.785,0.0,0.0,0.3681720544021097
0.79,0.0,0.0,0.3681720544021097
0.795,0.0,0.0,0.3681720544021097
0.8,0.0,0.0,0.3681720544021097
0.805,0.0,0.0,0.3681720544021097
0.81,0.0,0.0,0.3681720544021097
0.8150000000000001,0.0,0.0,0.3681720544021097
0.8200000000000001,0.0,0.0,0.3681720544021097
0.8250000000000001,0.0,0.0,0.3681720544021097
0.8300000000000001,0.0,0.0,0.3681720544021097
0.835,0.0,0.0,0.3681720544021097
0.84,0.0,0.0,0.3681720544021097
0.845,0.0,0.0,0.3681720544021097
0.85,0.0,0.0,0.3681720544021097
0.855,0.0,0.0,0.3681720544021097
0.86,0.0,0.0,0.3681720544021097
0.865,0.0,0.0,0.3681720544021097
0.87,0.0,0.0,0.3681720544021097
0.875,0.0,0.0,0.3681720544021097
0.88,0.0,0.0,0.3681720544021097
0.885,0.0,0.0,0.3681720544021097
0.89,0.0,0.0,0.3681720544021097
0.895,0.0,0.0,0.3681720544021097
0.9,0.0,0.0,0.3681720544021097
0.905,1.0,0.0,0.3681720544021097
0.91,1.0,0.0,0.3681720544021097
0.915,1.0,0.0,0.3681720544021097
0.92,1.0,0.0,0.3681720544021097
0.925,1.0,0.0,0.3681720544021097
0.93,1.0,0.0,0.3681720544021097
0.935,1.0,0.0,0.3681720544021097
0.9400000000000001,1.0,0.0,0.3681720544021097
0.9450000000000001,1.0,0.0,0.3681720544021097
0.9500000000000001,1.0,0.0,0.3681720544021097
0.9550000000000001,1.0,0.0,0.3681720544021097
0.96,1.0,0.0,0.3681720544021097
0.965,1.0,0.0,0.3681720544021097
0.97,1.0,0.0,0.3681720544021097
0.975,1.0,0.0,0.3681720544021097
0.98,1.0,0.0,0.3681720544021097
0.985,1.0,0.0,0.3681720544021097
0.99,1.0,0.0,0.3681720544021097
0.995,1.0,0.0,0.3681720544021097
1.0,1.0,0.0,0.3681720544021097
